"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"108"	"2011-01-19"	"HENRY SCHEIN, INC."	"2010-12-01"	"PLL"	17	99	NA	423450	"CRP"	135	NA	"DURYEA ROAD"	NA	NA	"MELVILLE"	"NY"	"11747"	NA	"N"	49	-73.4175771	40.7677654
"109"	"2011-01-19"	"VALLEY TRUCK AND TRAILER SERVICE"	"2011-01-01"	"SVL"	99	98	NA	811111	"CRP"	5228	"N"	"TOM MURRAY"	"AVE"	NA	"GLENDALE"	"AZ"	"85301"	6239379454	"N"	18	-112.1601039	33.5139481
"110"	"2011-01-19"	"MEP TRADING LLC"	"2011-01-01"	"PLL"	17	99	NA	454390	"LLC"	1280	"E"	"ELLIS"	"RD"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	18	-110.952866	32.274518
"111"	"2011-01-19"	"BAER WORKS LLC"	"2011-01-01"	"PLL"	15	99	NA	236118	"LLC"	2917	"W"	"PLAZA"	"DR"	"North"	"TUCSON"	"AZ"	"85716"	NA	"N"	18	-110.932084	32.260139
"112"	"2011-01-19"	"MARTINEZ SIGNS"	"2011-01-10"	"PLL"	NA	NA	NA	NA	"MAR"	1625	"W"	"FT LOWELL"	"RD"	"26"	"TUCSON"	"AZ"	"85705"	NA	"N"	9	-110.999962	32.264058
"113"	"2011-01-19"	"FOR KIDS & MORE"	"2011-01-01"	"PLL"	17	99	NA	454390	"PRT"	6960	"E"	"OBERLIN"	"DR"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	18	-110.843676	32.211739
"114"	"2011-01-19"	"CRUISE CAB"	"2011-01-11"	"SVL"	98	99	NA	485310	"SOL"	1090	"N"	"CARIBE"	"AV"	NA	"TUCSON"	"AZ"	"85701"	NA	"N"	8	-110.845515	32.234959
"115"	"2011-01-19"	"VERIZON WIRELESS"	"2011-01-01"	"PLL"	5	98	20	517110	"CRP"	0	NA	"PO BOX 867"	NA	NA	"MONSEY"	"NY"	"10952"	8453568390	"N"	18	-74.062016	41.1160743
"116"	"2011-01-19"	"CLARION ASSOCIATES"	"2010-01-01"	"SVL"	99	98	NA	541330	"LLC"	621	NA	"17TH"	"ST"	"2250"	"DENVER"	"CO"	"80293"	3038302890	"N"	383	-104.9899195	39.7457974
"117"	"2011-01-19"	"JUST ADD WATER CAFE"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	3073	"N"	"CAMPBELL"	"AV"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	-13	-110.944678	32.2627946
"118"	"2011-01-19"	"PARADICE EXPOSITION SERVICES"	"2011-01-06"	"SVL"	NA	NA	NA	NA	"SOL"	262	NA	"RONNIE"	"RD"	NA	"GOLDEN"	"CO"	"80403"	NA	"N"	13	-105.401732	39.918712
"119"	"2011-01-19"	"ARCOLA, LLC"	"2010-12-22"	"PLL"	13	99	NA	531120	"LLC"	820	"E"	"47TH"	"ST"	"SUITE B2"	"TUCSON"	"AZ"	"85713"	5203220213	"N"	28	-110.957157	32.179594
"120"	"2011-01-19"	"BOB AND JEANNIES ARTISTIC DESIGNS"	"2011-01-10"	"PLL"	17	99	NA	541430	"MAR"	6170	"W"	"DESERT MARIGOLD"	"LN"	NA	"TUCSON"	"AZ"	"85742"	NA	"N"	9	-111.096904	32.405969
"121"	"2011-01-19"	"YURICK'S ART"	"2011-01-10"	"PLL"	17	99	NA	454390	"SOL"	428	"E"	"ROGER"	"RD"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	9	-110.964125	32.279009
"122"	"2011-01-19"	"VIDASSAGE LLC"	"2011-01-07"	"PLL"	NA	NA	NA	NA	"LLC"	3023	"E"	"17TH"	"ST"	NA	"TUCSON"	"AZ"	"85716"	5209773469	"N"	12	-110.927584	32.213902
"123"	"2011-01-24"	"COINSTAR, INC"	"2010-09-02"	"SVL"	99	NA	NA	522320	"CRP"	1800	"SE"	"114TH"	"AVE"	NA	"BELLEVUE"	"WA"	"98004"	4259438000	"N"	144	-122.189776	47.5960342
"124"	"2011-01-24"	"PROOH BEAR ORIGINALS"	"2011-01-05"	"PLL"	17	99	NA	481111	"SOL"	7496	"W"	"MYSTIC SKY"	"LN"	NA	"TUCSON"	"AZ"	"85743"	NA	"N"	19	-111.129724	32.384915
"125"	"2011-01-24"	"HECHO A MANO"	"2011-01-15"	"PLL"	NA	NA	NA	NA	"SOL"	5255	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	9	-110.967727	32.156305
"126"	"2011-01-24"	"IN HOPES OF HEALING"	"2011-01-05"	"SVL"	NA	NA	NA	NA	"PRT"	2810	"N"	"WINSTEL"	"BL"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	19	-110.911685	32.25819
"127"	"2011-01-24"	"LASER BELLA"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	1661	"W"	"PRINCE"	"RD"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	23	-111.00128	32.271725
"128"	"2011-01-24"	"EZ CELLULAR"	"2011-01-05"	"PLL"	17	99	NA	443112	"SOL"	2221	"W"	"NEBRASKA"	"ST"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	19	-111.014545	32.155416
"129"	"2011-01-24"	"UNIVERSAL JANITORIAL SERVICE"	"2011-01-05"	"SVL"	NA	NA	NA	NA	"SOL"	3932	"S"	"LUNDY"	"AV"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	19	-110.975078	32.176501
"130"	"2011-01-24"	"ONYX I"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	106	"W"	"DRACHMAN"	"ST"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	-8	-110.9736558	32.2396432
"131"	"2011-01-24"	"WOMEN'S EMPOWERMENT PARTNERSHIP, INC"	"2006-01-01"	"PLL"	15	NA	NA	236220	"CRP"	7300	"E"	"SCOUT"	"AV"	"E"	"BELL GARDENS"	"CA"	"90201"	5629271205	"N"	1849	-118.1406	33.963533
"132"	"2011-01-24"	"ASAP RENOVATION"	"2011-03-01"	"PLL"	NA	NA	NA	NA	"SOL"	11076	"W"	"COPPERTAIL"	"DR"	NA	"MARANA"	"AZ"	"85653"	NA	"N"	-36	-111.201375	32.4293819
"133"	"2011-01-24"	"RC INTERIOR DESIGN GROUP, INC."	"2010-12-14"	"PLL"	17	99	NA	442299	"CRP"	3527	"N"	"24TH"	"ST"	NA	"PHOENIX"	"AZ"	"85016"	6026675632	"N"	41	-112.029918	33.489787
"134"	"2011-01-24"	"ELECTRUM PARTNERS LLC"	"2010-09-23"	"PLL"	13	99	NA	531120	"LLC"	1815	"E"	"WINSETT"	"ST"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	123	-110.9448268	32.2147226
"135"	"2011-01-24"	"MICHE BAG VAIL, AZ"	"2011-01-03"	"PLL"	17	99	NA	448150	"SOL"	381	"N"	"SHARON"	"RD"	NA	"VAIL"	"AZ"	"85641"	5207628957	"N"	21	-110.697449	31.969969
"136"	"2011-01-24"	"FAMILY HOME CARE"	"2011-01-03"	"SVL"	NA	NA	NA	NA	"CRP"	1616	"E"	"MAIN"	"ST"	"STE 220"	"MESA"	"AZ"	"85203"	4806440084	"N"	21	-111.7959868	33.4157151
"137"	"2011-01-24"	"TUCSON MEDITATION GROUP"	"2011-01-01"	"PLL"	17	99	NA	451211	"SOL"	13262	"N"	"HAMMERSTONE"	"LN"	NA	"ORO VALLEY"	"AZ"	"85755"	5208186576	"N"	23	-110.938208	32.446662
"138"	"2011-01-24"	"HEALING SPIRIT MEDICINE"	"2011-01-03"	"SVL"	NA	NA	NA	NA	"SOL"	2531	"E"	"22ND"	"ST"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	21	-110.93427	32.207226
"139"	"2011-01-24"	"RUSHMORE REMODELING COMPANY"	"2011-01-17"	"PLL"	NA	NA	NA	NA	"SOL"	6701	"N"	"SESAME"	"LN"	NA	"TUCSON"	"AZ"	"857041248"	NA	"N"	7	-111.004844	32.328218
"140"	"2011-01-24"	"REACTIVATE LLC"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX 85428"	NA	NA	"TUCSON"	"AZ"	"85728"	5205913919	"N"	-8	-110.9384972	32.0757381
"141"	"2011-01-24"	"THE MOBILE SOLUTION"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	4741	"W"	"CAMINO ELARIO"	NA	NA	"TUCSON"	"AZ"	"857579316"	NA	"N"	23	-111.066462	32.122873
"142"	"2011-01-24"	"NAKWON CONSTRUCTION"	"2011-01-06"	"PLL"	15	99	NA	236220	"CRP"	7934	"E"	"6TH"	"AV"	NA	"MESA"	"AZ"	"85208"	NA	"N"	18	-111.659167	33.409249
"143"	"2011-01-24"	"DANIEL F KELLEHER AUCTION LLC"	"2011-01-14"	"PLL"	NA	NA	NA	NA	"LLL"	4	NA	"FINANCE"	"DR"	"200"	"DANBURY"	"CT"	"06810"	2032976056	"N"	10	-73.4214966	41.4104477
"144"	"2011-01-24"	"CRYSTAL RAE ASHFORD-OLIVER"	"2011-01-06"	"SVL"	99	98	NA	999999	"SOL"	8488	"E"	"VIA CORTINA DE MADER"	NA	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	18	-110.81168	32.11681
"145"	"2011-01-24"	"INSTITUTE OF MOSAIC ART LLC"	"2011-01-17"	"PLL"	NA	NA	NA	NA	"LLC"	220	"E"	"6TH"	"ST"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	7	-110.9681426	32.2277065
"146"	"2011-01-24"	"BPA GROUP"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"CRP"	18271	NA	"MCDURMOTT STREET WES"	NA	"A"	"IRVINE"	"CA"	"92614"	9499550011	"N"	23	-117.8669321	33.6909647
"147"	"2011-01-24"	"AEROHAWK LLC"	"2011-01-10"	"PLL"	NA	NA	NA	NA	"LLC"	10635	"E"	"CHANNELSIDE"	"DR"	NA	"TUCSON"	"AZ"	"85748"	5205469506	"N"	14	-110.765464	32.225096
"148"	"2011-01-24"	"RECYCLELINK"	"2011-01-17"	"PLL"	NA	NA	NA	NA	"SOL"	1032	"E"	"ALTA VISTA"	NA	NA	"TUCSON"	"AZ"	"85719"	9164028952	"N"	7	-110.955662	32.256391
"149"	"2011-01-24"	"FRANK JOHNSON AUTOMOTIVE REFINISHING"	"2011-01-01"	"PLL"	17	99	NA	441310	"CRP"	1028	"S"	"CURTIS"	"AV"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	23	-110.950695	32.208812
"150"	"2011-01-24"	"COMMERCIAL AV SERVICES LLC"	"2011-01-01"	"PLL"	15	17	NA	238990	"LLC"	10524	"N"	"FAIRWAY VISTA"	"LN"	NA	"TUCSON"	"AZ"	"85737"	NA	"N"	23	-110.991	32.397441
"151"	"2011-01-24"	"AQUATIC ENVIRONMENTAL SYSTEMS, INC"	"2011-01-01"	"PLL"	15	99	NA	561790	"CRP"	1733	"E"	"MCKELLIPS"	"RD"	"#108"	"TEMPE"	"AZ"	"85281"	4809473400	"N"	23	-111.7930343	33.4516637
"152"	"2011-01-24"	"THE SUNDT COMPANIES, INC"	"2010-11-01"	"PLL"	15	99	NA	236220	"CRP"	0	NA	"PO BOX 26685"	NA	NA	"TUCSON"	"AZ"	"85726"	5207504600	"N"	84	-110.9384972	32.0757381
"153"	"2011-01-24"	"PIMA COUNTY COMMERCIAL CONSTRUCTION"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	2911	"S"	"HOUGHTON"	"RD"	NA	"TUCSON"	"AZ"	"857303116"	NA	"N"	-8	-110.769495	32.187769
"154"	"2011-01-24"	"TAYLOR SUSAN LEE & MICHAEL JEFFREY"	"2009-12-01"	"PLL"	13	99	NA	531120	"PRT"	5601	"E"	"10TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	419	-110.872904	32.222899
"155"	"2011-01-24"	"ZEN BEAUTY SPA"	"2011-01-10"	"PLL"	17	99	NA	812112	"SOL"	4262	"N"	"1ST"	"AV"	"130"	"TUCSON"	"AZ"	"85719"	NA	"N"	14	-110.961071	32.2841467
"156"	"2011-01-24"	"CHELSEA LANE BERINGSON"	"2011-01-10"	"PLL"	17	99	NA	812199	"SOL"	3170	"W"	"BAYLEAF"	"DR"	NA	"TUCSON"	"AZ"	"85741"	NA	"N"	14	-111.03394	32.318383
"157"	"2011-01-24"	"BEVERLY JOHNSON LLC"	"2010-01-01"	"PLL"	13	99	NA	531120	"LLC"	0	NA	"PO BOX 40727"	NA	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	388	-110.8653504	32.2192052
"158"	"2011-01-24"	"BEVERLY JOHNSON LLC"	"2010-01-01"	"PLL"	13	99	NA	531120	"LLC"	0	NA	"PO BOX 40727"	NA	NA	"TUCSON"	"AZ"	"85717"	NA	"N"	388	-110.9384972	32.0757381
"159"	"2011-01-24"	"BEVERLY JOHNSON LLC"	"2010-01-01"	"PLL"	13	99	NA	531120	"LLC"	0	NA	"PO BOX 40727"	NA	NA	"TUCSON"	"AZ"	"85717"	NA	"N"	388	-110.9384972	32.0757381
"160"	"2011-01-24"	"SOCIAL SCIENCE JUNK SHOP"	"2011-01-01"	"PLL"	17	99	NA	442110	"LLC"	43	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	"85701"	NA	"N"	23	-110.9683845	32.2214153
"161"	"2011-01-24"	"LORNA'S CREATIONS"	"2011-01-01"	"PLL"	17	99	NA	454390	"SOL"	9771	"E"	"ROCK RIDGE"	"CT"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	23	-110.783859	32.250907
"162"	"2011-01-24"	"BOB'S AIR-CO"	"2011-01-07"	"PLL"	15	99	NA	238220	"SOL"	1019	"S"	"130TH"	"ST"	NA	"GILBERT"	"AZ"	"85233"	NA	"N"	17	-111.802077	33.331468
"163"	"2011-01-24"	"CARLY QUINN DESIGNS"	"2011-01-07"	"PLL"	17	99	NA	711510	"SOL"	403	"N"	"6TH"	"AVE"	"STE 135"	"TUCSON"	"AZ"	"857058326"	NA	"N"	17	-110.9688321	32.2265903
"164"	"2011-01-24"	"CAREFREE COW"	"2011-01-07"	"PLL"	17	99	NA	454111	"SOL"	7637	"E"	"DESERT OVERLOOK"	"DR"	NA	"TUCSON"	"AZ"	"857108165"	NA	"N"	17	-110.829431	32.207138
"165"	"2011-01-24"	"DIAMOND CARPET CLEANING"	"2011-01-10"	"SVL"	NA	NA	NA	NA	"PRT"	4027	"E"	"DREXEL"	"RD"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	14	-110.906258	32.1492239
"166"	"2011-01-24"	"FAST TAX"	"2011-01-02"	"SVL"	NA	NA	NA	NA	"LLC"	6477	"E"	"22ND"	"ST"	NA	"TUCSON"	"AZ"	"857105115"	NA	"N"	22	-110.8539136	32.2067602
"167"	"2011-01-24"	"ANTHONY'S K-9 ACADEMY LLC"	"2010-11-01"	"PLL"	NA	NA	NA	NA	"LLC"	2901	"W"	"AVENIDA CRESTA"	NA	NA	"TUCSON"	"AZ"	"85745"	5203904487	"N"	84	-111.02939	32.251473
"168"	"2011-01-24"	"D & L TOOLS"	"2011-02-07"	"PLL"	NA	NA	NA	NA	"PRT"	9	"W"	"ANDREW POTTER"	"ST"	NA	"CORONA DE TUCSO"	"AZ"	"85641"	5207303049	"N"	-14	-110.773252	31.952458
"169"	"2011-01-24"	"HENRY SCHEIN, INC."	"2010-12-01"	"PLL"	17	99	NA	423450	"CRP"	135	NA	"DURYEA ROAD"	NA	NA	"MELVILLE"	"NY"	"11747"	NA	"N"	54	-73.4175771	40.7677654
"170"	"2011-01-24"	"VALLEY TRUCK AND TRAILER SERVICE"	"2011-01-01"	"SVL"	99	98	NA	811111	"CRP"	5228	"N"	"TOM MURRAY"	"AVE"	NA	"GLENDALE"	"AZ"	"85301"	6239379454	"N"	23	-112.1601039	33.5139481
"171"	"2011-01-24"	"MEP TRADING LLC"	"2011-01-01"	"PLL"	17	99	NA	454390	"LLC"	1280	"E"	"ELLIS"	"RD"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	23	-110.952866	32.274518
"172"	"2011-01-24"	"BAER WORKS LLC"	"2011-01-01"	"PLL"	15	99	NA	236118	"LLC"	2917	"W"	"PLAZA"	"DR"	"North"	"TUCSON"	"AZ"	"85716"	NA	"N"	23	-110.932084	32.260139
"173"	"2011-01-24"	"MARTINEZ SIGNS"	"2011-01-10"	"PLL"	NA	NA	NA	NA	"MAR"	1625	"W"	"FT LOWELL"	"RD"	"26"	"TUCSON"	"AZ"	"85705"	NA	"N"	14	-110.999962	32.264058
"174"	"2011-01-24"	"FOR KIDS & MORE"	"2011-01-01"	"PLL"	17	99	NA	454390	"PRT"	6960	"E"	"OBERLIN"	"DR"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	23	-110.843676	32.211739
"175"	"2011-01-24"	"CRUISE CAB"	"2011-01-11"	"SVL"	98	99	NA	485310	"SOL"	1090	"N"	"CARIBE"	"AV"	NA	"TUCSON"	"AZ"	"85701"	NA	"N"	13	-110.845515	32.234959
"176"	"2011-01-24"	"VERIZON WIRELESS"	"2011-01-01"	"PLL"	5	98	20	517110	"CRP"	0	NA	"PO BOX 867"	NA	NA	"MONSEY"	"NY"	"10952"	8453568390	"N"	23	-74.062016	41.1160743
"177"	"2011-01-24"	"CLARION ASSOCIATES"	"2010-01-01"	"SVL"	99	98	NA	541330	"LLC"	621	NA	"17TH"	"ST"	"2250"	"DENVER"	"CO"	"80293"	3038302890	"N"	388	-104.9899195	39.7457974
"178"	"2011-01-24"	"JUST ADD WATER CAFE"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	3073	"N"	"CAMPBELL"	"AV"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	-8	-110.944678	32.2627946
"179"	"2011-01-24"	"PARADICE EXPOSITION SERVICES"	"2011-01-06"	"SVL"	NA	NA	NA	NA	"SOL"	262	NA	"RONNIE"	"RD"	NA	"GOLDEN"	"CO"	"80403"	NA	"N"	18	-105.401732	39.918712
"180"	"2011-01-24"	"ARCOLA, LLC"	"2010-12-22"	"PLL"	13	99	NA	531120	"LLC"	820	"E"	"47TH"	"ST"	"SUITE B2"	"TUCSON"	"AZ"	"85713"	5203220213	"N"	33	-110.957157	32.179594
"181"	"2011-01-24"	"BOB AND JEANNIES ARTISTIC DESIGNS"	"2011-01-10"	"PLL"	17	99	NA	541430	"MAR"	6170	"W"	"DESERT MARIGOLD"	"LN"	NA	"TUCSON"	"AZ"	"85742"	NA	"N"	14	-111.096904	32.405969
"182"	"2011-01-24"	"YURICK'S ART"	"2011-01-10"	"PLL"	17	99	NA	454390	"SOL"	428	"E"	"ROGER"	"RD"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	14	-110.964125	32.279009
"183"	"2011-01-24"	"VIDASSAGE LLC"	"2011-01-07"	"PLL"	NA	NA	NA	NA	"LLC"	3023	"E"	"17TH"	"ST"	NA	"TUCSON"	"AZ"	"85716"	5209773469	"N"	17	-110.927584	32.213902
"184"	"2011-01-26"	"ANABEL COSTA DONAGHUE"	"2010-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	2550	"W"	"IRONWOOD HILL"	"DR"	"1112c"	"TUCSON"	"AZ"	"85745"	5203037695	"N"	390	-111.0215293	32.2520355
"185"	"2011-01-26"	"APACHE PUBLISHING COMPANY"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	3700	"S"	"IRONWOOD"	"DR"	"53"	"APACHE JUNCTION"	"AZ"	"85120"	5209400709	"N"	-6	-111.5651162	33.3808078
"186"	"2011-01-26"	"CASH AMERICA, INC OF NEVADA"	"2011-01-01"	"PLL"	99	NA	NA	424120	"CRP"	1600	"W"	"7TH"	"ST"	NA	"FORT WORTH"	"TX"	"76102"	8173351100	"N"	25	-97.3446633	32.7514422
"187"	"2011-01-26"	"GASKET GUY OF SOUTHERN ARIZONA"	"2010-12-01"	"PLL"	15	99	NA	238990	"SOL"	720	"W"	"ONEIL"	"DR"	"#2238"	"CASA GRANDE"	"AZ"	"85122"	5208407292	"N"	56	-111.76369	32.898593
"188"	"2011-01-26"	"CHARLES SMITH DRIVEWAY MAINTENANCE INC"	"2011-01-24"	"PLL"	15	99	NA	238990	"CRP"	815	"N"	"HOMESTEAD"	NA	NA	"HOMESTEAD"	"FL"	"33030"	NA	"N"	2	-80.4638199	25.4779303
"189"	"2011-01-26"	"PROACTIVE HEALTH SOLUTIONS LLC"	"2011-01-01"	"SVL"	99	98	NA	621999	"LTD"	2981	"W"	"SAN JUAN"	"DR"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	25	-111.030566	32.199455
"190"	"2011-01-26"	"TUCSON CLEAR POOL"	"2011-01-21"	"SVL"	NA	NA	NA	NA	"SOL"	3416	"N"	"WINDING RIVER"	"WY"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	5	-110.9038007	32.2690071
"191"	"2011-01-26"	"BOBBIE Y JARRETT DESIGNS"	"2011-01-21"	"PLL"	17	99	98	454390	"SOL"	0	NA	"PO BOX 834"	NA	NA	"SHINGLE SPRINGS"	"CA"	"95682"	NA	"N"	5	-120.9085502	38.6660153
"192"	"2011-01-26"	"ORGANIZATION BY JEN"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	3450	"W"	"SIMONE"	"ST"	NA	"TUCSON"	"AZ"	"85741"	NA	"N"	-6	-111.040849	32.341108
"193"	"2011-01-26"	"WEBSTER SALVAGE"	"2011-01-24"	"SVL"	NA	NA	NA	NA	"SOL"	0	NA	"PO BOX 90325"	NA	NA	"TUCSON"	"AZ"	"85752"	NA	"N"	2	-110.9384972	32.0757381
"194"	"2011-01-26"	"AZCAN SERVICES, LLC"	"2010-12-01"	"SVL"	99	NA	NA	812990	"LLC"	4460	"W"	"INA"	"RD"	NA	"TUCSON"	"AZ"	"85741"	5206961886	"N"	56	-111.060985	32.3379
"195"	"2011-01-26"	"CHRIS RICHARDS PHOTOGRAPHY"	"2011-01-01"	"PLL"	17	99	NA	541921	"SOL"	202	"E"	"UNIVERSITY"	"BL"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	25	-110.9684777	32.2314873
"196"	"2011-01-26"	"KOLSRUD ENTERPRISES LLC"	"2011-01-22"	"PLL"	15	99	NA	236115	"LLC"	0	NA	"PO BOX 642"	NA	NA	"CHANDLER"	"AZ"	"85244"	6025315403	"N"	4	-111.8413623	33.3034307
"197"	"2011-01-26"	"SOMERSET LANDSCAPE MAINTENANCE INC"	"2010-12-01"	"PLL"	15	NA	NA	561730	"CRP"	19051	"S"	"ARIZONA"	"AV"	NA	"CHANDLER"	"AZ"	"85286"	NA	"N"	56	-111.839866	33.273397
"198"	"2011-01-26"	"GOLD AND GEAR"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	9142	"E"	"CALLE CASCADA"	NA	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	-6	-110.796495	32.238486
"199"	"2011-01-26"	"LAW OFFICE OF DAVID I KARP PLLC"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	5405	"N"	"ORACLE"	"RD"	"#101"	"TUCSON"	"AZ"	"85704"	NA	"N"	25	-110.9796732	32.3046485
"200"	"2011-01-26"	"KUYKENDALL & ASSOCIATES"	"2011-01-01"	"SVL"	99	98	NA	541110	"CRP"	531	"S"	"COVENT"	"AV"	NA	"TUCSON"	"AZ"	"85701"	5207928033	"N"	25	-110.9715073	32.2134911
"201"	"2011-01-26"	"DESERT FIREARMS OF AZ"	"2010-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	2669	"W"	"WINDSTAR"	"PL"	NA	"TUCSON"	"AZ"	"857131105"	NA	"N"	359	-111.023945	32.205093
"202"	"2011-01-26"	"DULCES LA PERLA"	"2011-01-24"	"PLL"	17	99	13	445292	"PRT"	4756	"S"	"6TH"	"AV"	"1"	"TUCSON"	"AZ"	"85714"	NA	"N"	2	-110.9684135	32.1655304
"203"	"2011-01-26"	"CATALINA ORIGINALS"	"2011-01-01"	"PLL"	17	99	NA	448150	"PRT"	6530	"E"	"22ND"	"ST"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	25	-110.8525033	32.2063991
"204"	"2011-01-26"	"ARTISTIC VESSELS"	"2011-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	4927	"E"	"WINSETT"	"BL"	NA	"TUCSON"	"AZ"	"85711"	5202077821	"N"	25	-110.886024	32.21468
"205"	"2011-01-26"	"SYSTEMS INTEGRATION, LLC"	"2011-01-24"	"PLL"	NA	NA	NA	NA	"CRP"	114	"N"	"HUACHUCA"	"BLVD"	NA	"HUACHUCA CITY"	"AZ"	"85616"	5204568830	"N"	2	-110.335077	31.625786
"206"	"2011-01-26"	"MAMACAKES SWEET TREATS"	"2011-02-11"	"PLL"	NA	NA	NA	NA	"LLL"	1917	"E"	"OREGON"	"ST"	NA	"TUCSON"	"AZ"	"85706"	5208892856	"N"	-16	-110.942335	32.153974
"207"	"2011-02-02"	"DREAMHORSE POTTERY"	"2011-01-01"	"PLL"	17	99	NA	454390	"SOL"	3905	"N"	"HOLSTER"	"DR"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	32	-110.752774	32.278998
"208"	"2011-02-02"	"PANDORA FRANCHISING LLC"	"2010-11-01"	"PLL"	17	NA	NA	999999	"LLC"	8671	NA	"ROBERT FULTON"	"DR"	NA	"COLUMBIA"	"MD"	"21046"	4103090200	"N"	93	-76.8137662	39.175408
"209"	"2011-02-02"	"BLUE PHOENIX MECHANICAL"	"2010-08-01"	"PLL"	15	99	NA	238220	"CRP"	6926	"E"	"PARKWAY NORTE"	NA	NA	"MESA"	"AZ"	"85212"	4802729550	"N"	185	-111.684137	33.339221
"210"	"2011-02-02"	"BIRDS OF A FEATHER"	"2011-02-01"	"PLL"	17	99	NA	541490	"PRT"	1135	"E"	"SMOOT"	"DR"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	1	-110.954422	32.276947
"211"	"2011-02-02"	"WAYNE MURRAY CONSTRUCTION"	"2008-01-15"	"PLL"	15	99	NA	236118	"SOL"	9604	"S"	"VIA BENDERA"	NA	NA	"VAIL"	"AZ"	"85641"	NA	"N"	1114	-110.690809	32.076945
"212"	"2011-02-02"	"TRUJILLOS ROASTED CORN"	"2011-01-01"	"PLL"	11	NA	NA	722330	"SOL"	5129	"S"	"BLOOMFIELD"	"DR"	NA	"TUCSON"	"AZ"	"85746"	NA	"N"	32	-110.996201	32.1588769
"213"	"2011-02-02"	"SEEDLING SPEECH THERAPY"	"2011-01-26"	"SVL"	NA	NA	NA	NA	"SOL"	11513	"W"	"AMBER STONE"	"DR"	NA	"MARANA"	"AZ"	"85653"	NA	"N"	7	-111.210714	32.435086
"214"	"2011-02-02"	"FETCH EVENTS"	"2011-01-26"	"PLL"	17	99	12	711320	"PRT"	1201	"N"	"PARK"	"AV"	"2112"	"TUCSON"	"AZ"	"85719"	NA	"N"	7	-110.9572475	32.2377139
"215"	"2011-02-02"	"AUTO MEDICS"	"2011-02-15"	"PLL"	NA	NA	NA	NA	"CRP"	7925	"N"	"ORACLE"	"RD"	"A356"	"TUCSON"	"AZ"	"85704"	NA	"N"	-13	-110.975243	32.3505846
