"Activity_Code_1","Accept_Date","Business_Name","Start_Date","License_Type","Activity_Code_2","Activity_Code_3","NAICS_Code","Owner_Type","Street_Number","Street_Direction","Street_Name","Street_Suffix","Suite.Apt_No.","City","State","Zip_Code","Phone","N_U_Q","start_to_approved","lon","lat","activity_category","dist_to_closest_stop","closest_stop"
11,2012-04-25,"ENOTECA PIZZERIA WINE BAR","2012-04-12","PLL",99,NA,722110,"LLC",58,"W","CONGRESS","ST",NA,"TUCSON","AZ",85701,NA,"N",13,-110.972156,32.222011,"Restaurants",0.0196983685082048,"COCH(NW)"
11,2012-09-05,"DIAS MGMT., INC. / MCDONONLADS","2012-09-01","PLL",99,NA,722211,"CRP",0,NA,"PO BOX 30309",NA,NA,"TUCSON","AR",85751,5205770476,"N",4,-110.9678577,32.2220434,"Restaurants",0.0288928785867824,"BR6A(SE)"
11,2014-12-03,"MLT SONORAN GRILL LLC","2014-11-20","PLL",99,NA,722330,"LLC",4711,"S","WARREN","AVE",NA,"TUCSON","AZ",85714,NA,"N",13,-110.945162,32.166106,"Restaurants",0.0747477286994452,"HEWA(SE)"
11,2013-04-10,"LAOS ACADEMIC ORGANIZATION","2013-04-08","PLL",99,NA,722330,"SOL",2533,"S","EDMONDSON","AV",NA,"TUCSON","AZ",85713,NA,"N",2,-110.930035,32.192587,"Restaurants",0.959217471253445,"HEWA(SE)"
11,2011-03-30,"CURRY LEAVES INDIAN RESTAURANT","2011-03-28","PLL",99,NA,722110,"LLC",2510,"E","GRANT","RD","100","TUCSON","AZ",85716,NA,"N",2,-110.93474,32.249948,"Restaurants",0.683679693918961,"HEWA(SE)"
11,2013-03-27,"CASITA DE CECILA","2013-03-20","PLL",99,NA,722110,"LLC",642,"W","CALLE MARGARITA",NA,NA,"TUCSON","AZ",85706,5203392917,"N",7,-110.979112,32.139721,"Restaurants",0.0733067442686658,"CUFR(CR)"
11,2011-07-27,"SPARKROOT","2011-07-08","PLL",99,NA,722211,"LLC",245,"E","CONGRESS","ST",NA,"TUCSON","AZ",85701,NA,"N",19,-110.9676242,32.2222097,"Restaurants",0.042541368737948,"BR6A(SE)"
11,2014-07-23,"MISS T'S KITCHEN","2014-07-05","PLL",99,NA,722320,"SOL",915,"W","PRINCE","RD",NA,"TUCSON","AZ",85705,NA,"N",18,-110.9870001,32.2720403,"Restaurants",0.100079201667824,"COCN(SE)"
11,2014-06-18,"HOT WOK","2014-06-16","PLL",99,NA,722211,"PRT",7755,"E","GOLF LINKS","RD","101","TUCSON","AZ",857301106,NA,"N",2,-110.827128,32.1925638,"Restaurants",6.97629858860911,"HEWA(SE)"
11,2014-10-15,"BILL'S SWEET APPLE","2014-10-12","PLL",99,NA,722330,"SOL",4675,"S","HARRISON","RD","22","TUCSON","AZ",85730,NA,"N",3,-110.7875095,32.165445,"Restaurants",9.29560172835488,"HEWA(SE)"
11,2015-05-06,"SERIAL GRILLERS PIZZA","2015-02-20","PLL",99,NA,722211,"LLC",5737,"E","SPEEDWAY","BLVD",NA,"TUCSON","AZ",85712,NA,"N",75,-110.870034,32.236482,"Restaurants",4.46538243065816,"HEWA(SE)"
11,2015-04-22,"NIKKI & ABBIE'S OUTDOOR GRILL LLC","2015-04-01","PLL",99,14,722320,"LLC",331,"W","PASTIME","RD","107","TUCSON","AZ",85705,NA,"N",21,-110.977171,32.275078,"Restaurants",0.0216146546103584,"GRCU(WB)"
11,2013-07-17,"OLE RICO","2013-07-01","PLL",NA,NA,454390,"SOL",7150,"S","CAMINO LIBERTAD",NA,NA,"TUCSON","AZ",85746,NA,"N",16,-111.032578,32.121951,"Restaurants",2.76729812958541,"COCN(SE)"
11,2015-05-20,"PANCOS VILLA MEXICAN COUSINE","2015-05-01","PLL",99,NA,722211,"LLL",5422,"S","12TH","AV","B","TUCSON","AZ",85706,NA,"N",19,-110.9781068,32.1535691,"Restaurants",0.0330970921644163,"GRCU(WB)"
11,2012-09-12,"JETHRO'S LITTLE CAFE","2012-09-08","PLL",99,NA,722110,"LLC",756,"S","FRONT ROYAL","DR",NA,"TUCSON","AZ",85710,NA,"N",4,-110.800999,32.212204,"Restaurants",8.50225289084176,"HEWA(SE)"
11,2014-01-29,"RASPADOS EL PARAISO LLC","2014-01-01","PLL",99,NA,722211,"LLC",2560,"N","STONE","AVE",NA,"TUCSON","AZ",85704,NA,"N",28,-110.9716426,32.2537635,"Restaurants",0.0414047072577516,"COST(SE)"
11,2014-07-02,"CARLOTTA'S KITCHEN LLC","2014-01-01","PLL",99,NA,311991,"CRP",847,"E","18TH","ST",NA,"TUCSON","AZ",85719,NA,"N",182,-110.9574505,32.2125599,"Restaurants",0.0459773807853932,"UNTY(CR)"
11,2014-07-16,"POCO & MOMS II LLC","2014-07-01","PLL",99,NA,722110,"LLC",8832,"E","APPOMATTOX","ST",NA,"TUCSON","AZ",85710,NA,"N",15,-110.803694,32.222771,"Restaurants",8.3437376747847,"HEWA(SE)"
11,2013-07-24,"TAP + BOTTLE","2013-06-22","PLL",99,17,722410,"LLC",1001,"E","17TH","ST","APT 118","TUCSON","AZ",857196769,NA,"N",32,-110.954318,32.213963,"Restaurants",0.0742992362873676,"2SOL(CR)"
11,2011-07-13,"RJ'S REPLAYS","2011-03-18","PLL",99,NA,722211,"LLC",5769,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85712,NA,"N",117,-110.8691561,32.2364521,"Restaurants",4.51669087028801,"HEWA(SE)"
11,2014-02-05,"AQUI CON EL NENE RESTAURANT","2014-02-03","PLL",99,NA,722110,"LLC",1570,"W","GRANT","RD","1","TUCSON","AZ",857451404,NA,"N",2,-111.0000037,32.2509482,"Restaurants",0.859948557752068,"COCN(SE)"
11,2011-04-13,"KG'S WESTSIDE CAFE","2011-03-15","PLL",99,NA,722110,"LLC",1951,"W","GRANT","RD",NA,"TUCSON","AZ",85745,NA,"N",29,-111.0092326,32.2501567,"Restaurants",1.39923784854432,"COCN(SE)"
11,2013-01-09,"JACK'S ORIGINAL BAR-B-Q","2013-01-15","PLL",99,NA,722110,"CRP",5250,"E","22ND","ST",NA,"TUCSON","AZ",85711,NA,"N",-6,-110.879957,32.206442,"Restaurants",3.88673843390158,"HEWA(SE)"
11,2012-02-22,"BROADWAY PIZZA CAFE LLC","2012-02-09","PLL",99,NA,722110,"LLC",4558,"E","BROADWAY","BLVD",NA,"TUCSON","AZ",85711,NA,"N",13,-110.8953468,32.2213979,"Restaurants",2.98652658804372,"HEWA(SE)"
11,2011-05-11,"THREE AND A HALF BROTHERS CAFE","2011-05-01","PLL",99,NA,722110,"PRT",2530,"N","1ST","AV",NA,"TUCSON","AZ",85719,NA,"N",10,-110.960583,32.252997,"Restaurants",0.137081940787443,"UNTY(CR)"
11,2014-02-19,"JASON'S MEXICAN FOOD","2014-02-15","PLL",99,NA,722211,"SOL",2400,"N","PANTANO","RD",NA,"TUCSON","AZ",85715,NA,"N",4,-110.82337,32.251237,"Restaurants",7.19138982869667,"HEWA(SE)"
11,2011-03-23,"LITTLE CAESAR'S PIZZA","2011-01-01","PLL",99,NA,722211,"CRP",64,"W","HARRISON","RD",NA,"TUCSON","AZ",85748,NA,"N",81,-110.7898682,32.2202132,"Restaurants",9.15213571075845,"HEWA(SE)"
11,2015-03-04,"ALAFIA WEST AFRICAN CUISINE","2015-03-01","PLL",99,NA,722211,"SOL",1070,"N","SWAN","RD",NA,"TUCSON","AZ",85711,NA,"N",3,-110.8923518,32.2351793,"Restaurants",3.16111252345881,"HEWA(SE)"
11,2011-04-13,"ALFIE'S PUB","2011-04-07","PLL",99,NA,722410,"LLC",3940,"E","29TH","ST",NA,"TUCSON","AZ",85711,NA,"N",6,-110.907494,32.1994993,"Restaurants",2.27704028349148,"HEWA(SE)"
11,2014-03-19,"BINGS BAKESHOP BISTRO","2014-03-14","PLL",99,NA,722330,"SOL",2537,"N","FONTANA","AVE",NA,"TUCSON","AZ",85705,NA,"N",5,-110.9677491,32.2534099,"Restaurants",0.0352286130724211,"BR6A(SE)"
11,2013-09-18,"BRUNO PANINI","2013-09-14","PLL",99,NA,722110,"LLC",4040,"N","SWAN","RD",NA,"TUCSON","AZ",85718,NA,"N",4,-110.89211,32.280526,"Restaurants",3.17365850209806,"HEWA(SE)"
11,2014-09-03,"KING KETTLE CORN","2014-09-01","PLL",99,NA,722330,"PRT",8110,"E","HELEN","ST",NA,"TUCSON","AZ",85715,NA,"N",2,-110.819061,32.236896,"Restaurants",7.44435431073463,"HEWA(SE)"
11,2013-08-14,"MCGRAWS CANTINA","2013-07-03","PLL",99,NA,722110,"CRP",6017,"E","WENDREW","LN",NA,"TUCSON","AZ",857112516,NA,"N",42,-110.863418,32.224276,"Restaurants",4.85269187356331,"HEWA(SE)"
11,2013-03-06,"SAM-WITCHES AND SUCH LLC","2013-01-07","PLL",99,NA,722211,"LLC",921,"S","PRUDENCE","RD",NA,"TUCSON","AZ",85710,NA,"N",58,-110.832005,32.209623,"Restaurants",6.6898807783394,"HEWA(SE)"
11,2012-09-12,"BIG WILLY'S RESTAURANT & SPORTS LOUNGE","2012-08-20","PLL",99,NA,722110,"LLC",5400,"E","WILLIAMS","BL","6105","TUCSON","AZ",85711,NA,"N",23,-110.8768028,32.2155772,"Restaurants",4.07073079502235,"HEWA(SE)"
11,2013-01-16,"TOAST AND JAM LLC","2013-01-10","PLL",99,NA,722213,"LLC",6269,"E","HAWTHORNE","ST",NA,"TUCSON","AZ",85711,NA,"N",6,-110.858537,32.233631,"Restaurants",5.13746074516735,"HEWA(SE)"
11,2015-01-28,"GEE'S GARDEN RESTAURANT","2015-01-01","PLL",99,NA,722110,"LLC",1145,"N","ALVERNON","WAY",NA,"TUCSON","AZ",85712,NA,"N",27,-110.9097874,32.2370675,"Restaurants",2.1420676910801,"HEWA(SE)"
11,2012-12-26,"FATDOGS LLC","2012-12-10","PLL",99,NA,722211,"LLC",4500,"N","ORACLE","RD","FC12","TUCSON","AZ",85705,NA,"N",16,-110.9923904,32.2680738,"Restaurants",0.414998352661512,"COCN(SE)"
11,2013-11-06,"PREP AND PASTRY","2013-10-31","PLL",99,NA,722110,"LLC",3073,"N","CAMPBELL","AVE",NA,"TUCSON","AZ",85719,NA,"N",6,-110.944678,32.2627946,"Restaurants",0.102946424879426,"HEWA(SE)"
11,2013-10-16,"LOS GUARACHEZ DE DON SHUY","2013-10-08","PLL",99,NA,722110,"SOL",4547,"S","6TH","AVE","109","TUCSON","AZ",85714,NA,"N",8,-110.967855,32.169084,"Restaurants",0.0290676109277698,"BR6A(SE)"
11,2011-04-20,"PULSE TUCSON","2011-04-08","PLL",99,17,999999,"LLC",915,"W","PRINCE","RD",NA,"TUCSON","AZ",85705,NA,"N",12,-110.9870001,32.2720403,"Restaurants",0.100079201667824,"COCN(SE)"
11,2015-02-04,"CHINA BAY RESTAURANT","2015-01-01","PLL",99,NA,999999,"LLC",65,"W","VALENCIA","RD",NA,"TUCSON","AZ",85706,NA,"N",34,-110.9689305,32.1336685,"Restaurants",0.0219115703009594,"CO6A(NE)"
11,2011-03-09,"LOS ALAZANES MEXICAN FOOD","2011-02-18","PLL",99,NA,722110,"SOL",2553,"N","CAMBELL","ST",NA,"TUCSON","AZ",85719,5208276075,"N",19,-110.94419,32.2532914,"Restaurants",0.131472023319157,"HEWA(SE)"
11,2015-03-04,"GUADALAJARA EXPRESS GRILL LLC","2015-02-28","PLL",NA,NA,722330,"LLC",5151,"E","BROADWAY","BLVD","1520","TUCSON","AZ",85711,NA,"N",4,-110.8822185,32.2222044,"Restaurants",3.75387555791715,"HEWA(SE)"
11,2014-03-05,"SEIS KITCHEN AND CATERING","2014-03-04","PLL",99,NA,722211,"SOL",130,"S","AVENIDA DEL CONVENTO",NA,"100","TUCSON","AZ",85745,NA,"N",1,-110.9854927,32.21976,"Restaurants",0.0120239012824462,"COCN(SE)"
11,2011-02-02,"TRUJILLOS ROASTED CORN","2011-01-01","PLL",NA,NA,722330,"SOL",5129,"S","BLOOMFIELD","DR",NA,"TUCSON","AZ",85746,NA,"N",32,-110.996201,32.1588769,"Restaurants",0.63838923153759,"COCN(SE)"
11,2013-01-23,"SUPER GYROS DOG AND SUBS","2013-01-07","PLL",99,NA,722211,"LLC",8585,"E","BROADWAY","BL",NA,"TUCSON","AZ",85710,9284120217,"N",16,-110.8091448,32.2214009,"Restaurants",8.02525047662388,"HEWA(SE)"
11,2013-04-17,"PATTY WAGON","2013-04-12","PLL",99,NA,722330,"SOL",1255,"W","KLEINDALE","RD",NA,"TUCSON","AZ",85705,NA,"N",5,-110.992739,32.268688,"Restaurants",0.435361487735808,"COCN(SE)"
11,2011-12-21,"BAJA TACOS","2011-12-14","PLL",99,NA,722330,"SOL",4111,"N","FLOWING WELLS","RD","15101","TUCSON","AZ",85705,NA,"N",7,-110.996387,32.282161,"Restaurants",0.648389006053755,"COCN(SE)"
11,2012-04-18,"CHICKENUEVO","2012-01-01","PLL",99,NA,722110,"LLC",2570,"E","VALENCIA","RD",NA,"TUCSON","AZ",85706,NA,"N",108,-110.9333207,32.1336716,"Restaurants",0.767595338581163,"HEWA(SE)"
11,2011-05-18,"A & D MINIDONUTS LLC","2011-04-01","PLL",99,NA,722330,"LLC",2511,"E","GREENLEE","PL",NA,"TUCSON","AZ",85716,5206220055,"N",47,-110.934789,32.271074,"Restaurants",0.680657986248913,"HEWA(SE)"
11,2013-03-27,"YOU SLY DOG","2013-01-07","PLL",99,17,722330,"SOL",3502,"N","FORGEUS","AV",NA,"TUCSON","AZ",85716,5209548174,"N",79,-110.932448,32.270562,"Restaurants",0.81742513795418,"HEWA(SE)"
11,2011-05-11,"SONORAN SNO CONES","2011-04-01","PLL",99,NA,722213,"LLC",2936,"E","22ND","ST",NA,"TUCSON","AZ",85713,NA,"N",40,-110.9289581,32.2065135,"Restaurants",1.02202849187685,"HEWA(SE)"
11,2012-01-25,"MONTEREY COURT CAFE","2012-01-12","PLL",99,NA,722211,"LLC",505,"W","MIRACLE MILE",NA,NA,"TUCSON","AZ",857053704,NA,"N",13,-110.9807171,32.2607993,"Restaurants",0.0205722094363376,"CUFR(CR)"
11,2014-10-15,"MR TORTAS Y ALGO MAS","2014-10-11","PLL",99,NA,722330,"SOL",2223,"E","CALLE SIERRA DEL MAN",NA,NA,"TUCSON","AZ",85706,NA,"N",4,-110.9625854,32.1485656,"Restaurants",0.107498329721517,"UN3A(CR)"
11,2012-12-05,"WHICH WICH TUCSON UA, LLC","2012-10-01","PLL",99,NA,722110,"LLC",943,"E","UNIVERSITY","BL","125","TUCSON","AZ",85719,NA,"N",65,-110.9572674,32.2318908,"Restaurants",0.0566690269185635,"UNTY(CR)"
11,2011-02-16,"THE CANDY STORE","2011-02-08","PLL",99,NA,722410,"LLC",1104,"S","CRAYCROFT","RD",NA,"TUCSON","AZ",857117125,NA,"N",8,-110.8757203,32.2081936,"Restaurants",4.13434535600618,"HEWA(SE)"
11,2011-04-27,"CHOICE GREENS EXPRESS","2011-03-01","PLL",99,NA,722110,"LLC",2823,"E","SPEEDWAY","BLVD","201","TUCSON","AZ",85716,5207459200,"N",57,-110.9305863,32.2364059,"Restaurants",0.926535797771206,"HEWA(SE)"
11,2014-03-12,"JAMBA JUICE","2010-05-01","PLL",NA,NA,722211,"LLC",7155,"E","TANQUE VERDE","RD",NA,"TUCSON","AZ",857153431,NA,"N",1411,-110.8395917,32.2523012,"Restaurants",6.24342880265683,"HEWA(SE)"
11,2013-05-15,"DOUBLE PLAY CATERING LLC","2013-05-06","PLL",99,NA,722320,"LLC",6610,"E","BROADWAY","BLVD",NA,"TUCSON","AZ",857103508,NA,"N",9,-110.851741,32.220647,"Restaurants",5.53544132936512,"HEWA(SE)"
11,2012-09-19,"JACKIE'S FOOD COURT","2012-09-13","PLL",99,NA,722330,"SOL",6531,"E","CALLE DENED","ST",NA,"TUCSON","AZ",85710,NA,"N",6,-110.8195292,32.2165669,"Restaurants",7.41865063058138,"HEWA(SE)"
11,2011-10-19,"ADOBO ISLAND LLC","2011-11-01","PLL",99,NA,722211,"LLC",2023,"S","CRAYCROFT","ROAD",NA,"TUCSON","AZ",85711,NA,"N",-13,-110.8751241,32.1980384,"Restaurants",4.16966523869971,"HEWA(SE)"
11,2012-10-03,"LAS ISLAS MARIAS","2012-08-01","PLL",99,NA,722110,"SOL",45,"W","VALENCIA","RD",NA,"TUCSON","AZ",85706,5208890626,"N",63,-110.9686564,32.1337346,"Restaurants",0.00587428588559717,"CO6A(NE)"
11,2015-03-18,"SEIS KITCHEN AND CATERING LLC","2015-01-09","PLL",99,NA,722211,"LLC",130,"S","AVENIDA DEL CONVENTO",NA,"100","TUCSON","AZ",85745,5206222002,"N",68,-110.9854927,32.21976,"Restaurants",0.0120239012824462,"COCN(SE)"
11,2013-01-23,"ANNETTE HARTMAN CATERING, LLC","2013-01-01","PLL",99,NA,722320,"LLC",3073,"N","CAMPBELL","AV",NA,"TUCSON","AZ",85719,NA,"N",22,-110.944678,32.2627946,"Restaurants",0.102946424879426,"HEWA(SE)"
11,2012-01-25,"FRESH","2011-12-07","PLL",99,NA,722110,"LLC",2404,"E","RIVER","RD","132","TUCSON","AZ",85718,5205054470,"N",49,-110.935866,32.2855831,"Restaurants",0.617640238435127,"HEWA(SE)"
11,2011-02-16,"LOS BETOS","2011-02-01","PLL",99,NA,722211,"SOL",1725,"W","AJO","WY","#115","TUCSON","AZ",85713,NA,"N",15,-111.0018273,32.1774369,"Restaurants",0.967289563507556,"COCN(SE)"
11,2015-03-18,"TACO GIRO MEXICAN GRILL","2015-01-01","PLL",99,NA,722211,"LLC",3120,"S","PHILAMENA","PL",NA,"TUCSON","AZ",857302914,5203498374,"N",76,-110.79804,32.185453,"Restaurants",8.67778230219,"HEWA(SE)"
11,2012-02-01,"YOKOHAMA ASIAN EXPRESS","2012-01-01","PLL",99,NA,722110,"LLC",210,"N","PANTANO","RD",NA,"TUCSON","AZ",85710,NA,"N",31,-110.823392,32.2234388,"Restaurants",7.19230458663317,"HEWA(SE)"
11,2015-02-04,"MAE'S CHINESE RESTAURANT","2014-12-18","PLL",99,NA,999999,"LLC",2475,"S","HARRISON","RD",NA,"TUCSON","AZ",85748,NA,"N",48,-110.789193,32.193059,"Restaurants",9.19434770782699,"HEWA(SE)"
11,2012-08-22,"LUXOR CAFE","2010-08-19","PLL",99,NA,722410,"LLC",3699,"N","CAMPBELL","AV",NA,"TUCSON","AZ",85719,NA,"N",734,-110.9444336,32.273821,"Restaurants",0.117211469976683,"HEWA(SE)"
11,2015-04-15,"KEARBEYS","2015-04-06","PLL",99,NA,722110,"LLC",100,"N","STONE","AVE","102","TUCSON","AZ",85701,NA,"N",9,-110.9712741,32.2231572,"Restaurants",0.0198793194627423,"COST(SE)"
11,2015-02-18,"BAKE A WISH COOKIES","2015-02-13","PLL",99,NA,722330,"SOL",4096,"E","AGATE KNOLL","DR",NA,"TUCSON","AZ",85756,NA,"N",5,-110.904855,32.127602,"Restaurants",2.43325297571287,"HEWA(SE)"
11,2011-08-03,"DAKOTA CAFE & CATERING CO","2011-07-26","PLL",99,NA,722110,"LLC",6451,"E","TANQUE VERDE","RD","#7","TUCSON","AZ",857153810,NA,"N",8,-110.8553368,32.2447218,"Restaurants",5.32384533652965,"HEWA(SE)"
11,2012-02-01,"RACHEL'S LITTLE CAFE","2012-01-01","PLL",99,NA,722110,"LLC",917,"W","PRINCE","RD",NA,"TUCSON","AZ",857053169,NA,"N",31,-110.987012,32.2720404,"Restaurants",0.100774398858222,"COCN(SE)"
11,2011-07-19,"SUBWAY","2011-07-07","PLL",99,NA,722211,"LLC",8140,"S","HOUGHTON","RD","100","TUCSON","AZ",85747,NA,"N",12,-110.7747015,32.1039457,"Restaurants",10.0514966041722,"HEWA(SE)"
11,2012-01-25,"SON HOTDOGS & CATERING","2012-01-18","PLL",99,NA,722320,"SOL",3141,"E","30TH","ST",NA,"TUCSON","AZ",857132227,NA,"N",7,-110.925488,32.200669,"Restaurants",1.22497650238369,"HEWA(SE)"
11,2011-06-08,"EL TACO SHOP LLC","2011-06-02","PLL",99,NA,722211,"LLC",1655,"S","ALVERNON","WY",NA,"TUCSON","AZ",85711,NA,"N",6,-110.9090662,32.2020047,"Restaurants",2.18505892087889,"HEWA(SE)"
11,2015-02-11,"SUSHI TO GO & MORE","2015-02-04","PLL",99,NA,722211,"SOL",7755,"E","GOLF LINKS","RD","107","TUCSON","AZ",85710,NA,"N",7,-110.827128,32.1925638,"Restaurants",6.97629858860911,"HEWA(SE)"
11,2011-07-13,"SUBWAY","2011-07-07","PLL",99,NA,722211,"LLC",8140,"S","HOUGHTON","RD","100","TUCSON","AZ",85747,NA,"N",6,-110.7747015,32.1039457,"Restaurants",10.0514966041722,"HEWA(SE)"
11,2011-09-28,"CAFFE LUCE","2011-06-15","PLL",99,NA,722110,"LLC",4205,"N","CAMPBELL","AVE","#125","TUCSON","AZ",85719,NA,"N",105,-110.9443462,32.2834162,"Restaurants",0.122304334447355,"HEWA(SE)"
11,2012-03-07,"CAFE PASSE","2012-01-01","PLL",99,NA,722211,"LLC",415,"N","4TH","AVE",NA,"TUCSON","AZ",857058444,NA,"N",66,-110.9657476,32.2268711,"Restaurants",0.00815948135794385,"4A5S(CR)"
11,2014-01-08,"OLD PEKING RESTAURANT LLC","2014-01-01","PLL",99,NA,722110,"LLC",2522,"E","SPEEDWAY","BLVD",NA,"TUCSON","AZ",85716,NA,"N",7,-110.9343227,32.2357608,"Restaurants",0.708174870285829,"HEWA(SE)"
11,2013-02-06,"SUPER POLLO MEXICAN FOOD","2013-01-29","PLL",99,NA,722211,"SOL",6137,"E","22ND","ST",NA,"TUCSON","AZ",85711,5203043856,"N",8,-110.8615037,32.2070666,"Restaurants",4.96552368945277,"HEWA(SE)"
11,2013-03-20,"IN THE GAME","2013-03-14","PLL",99,NA,722110,"LLC",1118,"E","6TH","ST",NA,"TUCSON","AZ",85719,5206094614,"N",6,-110.9541615,32.2276543,"Restaurants",0.0834352383214606,"2SOL(CR)"
11,2013-07-24,"CANCUN'S MEXICAN RESTAURANT & SEAFOOD","2013-07-01","PLL",99,NA,722211,"LLC",6135,"E","22ND","ST",NA,"TUCSON","AZ",857115228,NA,"N",23,-110.8615594,32.2073952,"Restaurants",4.96224944403364,"HEWA(SE)"
11,2012-06-06,"SUPER POLLO","2012-06-01","PLL",99,NA,722110,"SOL",6135,"E","22ND","ST",NA,"TUCSON","AZ",85711,NA,"N",5,-110.8615594,32.2073952,"Restaurants",4.96224944403364,"HEWA(SE)"
11,2014-02-12,"JOSIAH'S BANQUETES","2014-02-10","PLL",99,14,722320,"SOL",1967,"W","VIA TIERRA SANTA",NA,NA,"TUCSON","AZ",85746,NA,"N",2,-111.0088416,32.1290047,"Restaurants",1.37822338890126,"COCN(SE)"
11,2014-08-06,"FOXY DAWGS","2014-08-01","PLL",99,NA,722330,"SOL",801,"S","CATALINA","AVE",NA,"TUCSON","AZ",857114835,NA,"N",5,-110.898719,32.210564,"Restaurants",2.78974535759187,"HEWA(SE)"
11,2013-02-27,"BUNZ","2013-02-01","PLL",NA,NA,999999,"SOL",6725,"E","OPATAS","ST",NA,"TUCSON","AZ",85715,NA,"N",26,-110.848554,32.253417,"Restaurants",5.71966765645852,"HEWA(SE)"
11,2011-05-04,"AMERICAN FLYING BUFFALO","2011-05-01","PLL",99,NA,722211,"SOL",7911,"E","2ND","ST",NA,"TUCSON","AZ",85710,NA,"N",3,-110.823211,32.23396,"Restaurants",7.20205045201155,"HEWA(SE)"
11,2014-04-02,"BAM BAM TRUCK","2014-04-01","PLL",99,NA,722330,"SOL",7245,"E","CALLE ARTURO",NA,NA,"TUCSON","AZ",85710,NA,"N",1,-110.837648,32.2172371,"Restaurants",6.35945800395028,"HEWA(SE)"
11,2011-11-16,"CAFFENATIONS'S BISTRO &DELI GRANT","2011-11-07","PLL",99,NA,722211,"LLC",4951,"E","GRANT","RD","119","TUCSON","AZ",85712,NA,"N",9,-110.8877935,32.2511635,"Restaurants",3.42691316172031,"HEWA(SE)"
11,2014-01-22,"EAT-A-BURGER","2014-01-09","PLL",99,NA,722211,"PRT",601,"W","CALLE SIGLO",NA,NA,"TUCSON","AZ",85705,NA,"N",13,-110.981581,32.281931,"Restaurants",0.0710309037085983,"CUFR(CR)"
11,2012-04-18,"UNICORN SPORTS LOUNGE","2012-03-23","PLL",99,NA,722410,"LLC",8060,"E","22ND","ST","STE 118","TUCSON","AZ",85710,NA,"N",26,-110.8207827,32.2059032,"Restaurants",7.34623784025607,"HEWA(SE)"
11,2014-01-01,"GITANOS BAR & GRILL","2013-12-30","PLL",99,NA,999999,"LLC",5358,"S","NOGALES","HWY",NA,"TUCSON","AZ",85706,NA,"N",2,-110.9654729,32.1550739,"Restaurants",0.00486094547733458,"4A9S(CR)"
11,2011-09-14,"BLACKJACK PIZZA #2055","2011-08-16","PLL",99,NA,722211,"CRP",8554,"E","BROADWAY","BL",NA,"TUCSON","AZ",85710,NA,"N",29,-110.8094582,32.2199506,"Restaurants",8.00705919404069,"HEWA(SE)"
11,2011-07-19,"RJ'S REPLAYS","2011-03-18","PLL",99,NA,722211,"LLC",5769,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85712,NA,"N",123,-110.8691561,32.2364521,"Restaurants",4.51669087028801,"HEWA(SE)"
11,2013-09-25,"EL CORRALITO","2013-09-20","PLL",99,NA,722330,"SOL",3217,"N","CHERRY","AVE",NA,"TUCSON","AZ",85719,NA,"N",5,-110.948352,32.2655389,"Restaurants",0.0600600027454215,"2SCH(CR)"
11,2011-06-08,"EDDSYL LLC","2011-06-01","PLL",99,NA,722320,"LLC",1302,"E","ALLEN","RD","B","TUCSON","AZ",85719,NA,"N",7,-110.9520407,32.2756192,"Restaurants",0.0494037955538403,"2SHI(CR)"
11,2011-12-07,"PRETZEL MAKER TUCSON MALL LLC","2011-12-01","PLL",99,NA,722211,"LLC",4500,"N","ORACLE","RD","#212","TUCSON","AZ",85705,NA,"N",6,-110.9738677,32.2886878,"Restaurants",0.0754471894199294,"BRCU(SW)"
11,2011-11-23,"TAZZINA DI GELATO","2011-11-01","PLL",99,17,445299,"LLC",5420,"E","BROADWAY","BL","234","TUCSON","AZ",85711,5203005538,"N",22,-110.8767673,32.2207161,"Restaurants",4.0725758000942,"HEWA(SE)"
11,2013-11-20,"THROWBACKS SPORTS BAR AND GRILL","2013-10-28","PLL",99,NA,722110,"LLC",3620,"N","1ST","AVE",NA,"TUCSON","AZ",85719,NA,"N",23,-110.961015,32.2724407,"Restaurants",0.162289881096356,"UNTY(CR)"
11,2015-01-14,"PEARSON'S PUB LLC","2015-01-01","PLL",99,NA,722410,"LLC",1120,"S","WILMOT","RD",NA,"TUCSON","AZ",85711,NA,"N",13,-110.85842,32.2075249,"Restaurants",5.14577621262865,"HEWA(SE)"
11,2014-10-08,"SUSHI YUKARI","2014-10-03","PLL",99,NA,722110,"SOL",5655,"E","RIVER","RD","151","TUCSON","AZ",85750,NA,"N",5,-110.8730254,32.2738958,"Restaurants",4.2887888364385,"HEWA(SE)"
11,2013-01-30,"DELICIOSO JACOBS MEXICAN FOOD","2013-01-28","PLL",99,NA,722211,"SOL",1440,"W","IRVINGTON","RD","APT 1105","TUCSON","AZ",85746,NA,"N",2,-110.9961148,32.1636776,"Restaurants",0.633313794492905,"COCN(SE)"
11,2012-05-16,"EL PARADOR","2012-04-19","PLL",99,NA,722110,"LLC",2744,"E","BROADWAY","BLVD",NA,"TUCSON","AZ",85716,NA,"N",27,-110.931174,32.220908,"Restaurants",0.892341074264655,"HEWA(SE)"
