"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"2011-02-02"	"DEA LIQUIDATIONS"	"2011-01-01"	"PLL"	NA	NA	NA	NA	"GEN"	7950	"E"	"BEVERLY"	"ST"	NA	"TUCSON"	"AZ"	85710	5207473350	"N"	32	-110.82189	32.208626
"2011-02-02"	"CARAPAN SALON"	"2011-01-28"	"SVL"	NA	NA	NA	NA	"SOL"	4701	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	85711	NA	"N"	5	-110.9681588	32.1664409
"2011-02-02"	"A CRIMSON WILLOW"	"2011-02-01"	"PLL"	17	99	NA	454111	"MAR"	2009	"W"	"WAVERLY"	"ST"	NA	"TUCSON"	"AZ"	85745	NA	"N"	1	-111.009869	32.246285
"2011-02-02"	"A PHOTOGRAPHY"	"2011-01-28"	"PLL"	17	99	NA	541922	"SOL"	3412	"E"	"FAIMOUNT"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	5	-110.919308	32.239483
"2011-02-02"	"TUCSON TECH RELIEF"	"2011-01-10"	"SVL"	NA	NA	NA	NA	"SOL"	3250	"E"	"FORT LOWELL"	"RD"	"310"	"TUCSON"	"AZ"	85716	NA	"N"	23	-110.9225512	32.2645884
"2011-02-02"	"STUDIO 83 HAIR"	"2011-02-08"	"PLL"	NA	NA	NA	NA	"LLC"	2311	"N"	"CHRYSLER"	"DR"	NA	"TUCSON"	"AZ"	85716	NA	"N"	-6	-110.915432	32.249124
"2011-02-02"	"DESERT GARDEN REIKI"	"2011-01-24"	"SVL"	NA	NA	NA	NA	"SOL"	103	"S"	"CALLE DE JARDIN"	NA	NA	"TUCSON"	"AZ"	85711	NA	"N"	9	-110.9038028	32.2212956
"2011-02-02"	"SUMAC LLC"	"2008-01-01"	"PLL"	13	99	NA	531120	"LLC"	3540	"E"	"HARDY"	"DR"	NA	"**3540-3560**"	"AZ"	85716	NA	"N"	1128	-110.916879	32.266706
"2011-02-02"	"TRACY SHAWN MCKANE"	"2011-01-28"	"SVL"	NA	NA	NA	NA	"SOL"	3605	"N"	"TANURI"	"DR"	NA	"TUCSON"	"AZ"	85750	NA	"N"	5	-110.859192	32.272765
"2011-02-02"	"MACKY WACKY'S JUMPING CASTLES"	"2011-02-01"	"PLL"	14	99	NA	532292	"SOL"	1469	"N"	"EL RIO"	"DR"	NA	"TUCSON"	"AZ"	85745	NA	"N"	1	-110.992931	32.240271
"2011-02-02"	"CLARK MAPPING AND SURVEYING"	"2011-01-11"	"SVL"	NA	NA	NA	NA	"LLC"	3342	"S"	"LLOYD"	"VIS"	NA	"TUCSON"	"AZ"	85713	5204409665	"N"	22	-110.9370695	32.1839275
"2011-02-02"	"ALPINE TECH"	"2011-01-01"	"PLL"	NA	NA	NA	NA	"SOL"	8731	"E"	"LA PALMA"	"DR"	NA	"TUCSON"	"AZ"	85747	5205742982	"N"	32	-110.806153	32.115737
"2011-02-02"	"STEPHANIE NEWBOLD PHOTOGRAPHY"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	729	"N"	"ALAMO"	"AV"	NA	"TUCSON"	"AZ"	85711	5203493384	"N"	1	-110.862669	32.231196
"2011-02-02"	"EQUITY HOME SERVICES"	"2011-02-01"	"PLL"	15	99	NA	236118	"PRT"	1608	"S"	"SAHAURO"	"AV"	NA	"TUCSON"	"AZ"	85711	NA	"N"	1	-110.866868	32.2021439
"2011-02-02"	"KATHRINE V HAMMEL DMD, PLLC"	"2011-01-01"	"SVL"	99	NA	NA	621210	"LLC"	5717	"E"	"5TH"	"ST"	NA	"TUCSON"	"AZ"	85711	5206472888	"N"	32	-110.8703364	32.2291466
"2011-02-02"	"MAGIC TOUCH HAIR SALON & SPA"	"2011-02-18"	"SVL"	NA	NA	NA	NA	"LLC"	8250	"E"	"BROADWAY"	"BL"	"101"	"TUCSON"	"AZ"	85710	NA	"N"	-16	-110.8159492	32.2205061
"2011-02-02"	"JOAN B ROSENBLATT PHD"	"2011-01-01"	"SVL"	99	NA	NA	621330	"SOL"	3060	"N"	"SWAN"	"RD"	NA	"TUCSON"	"AZ"	85712	NA	"N"	32	-110.8918099	32.2630993
"2011-02-02"	"A-FAMILY DISCOUNT STORAGE"	"2010-11-15"	"PLL"	14	99	NA	531130	"LTD"	8325	"E"	"GOLF LINKS"	"RD"	NA	"TUCSON"	"AZ"	85730	NA	"N"	79	-110.8134379	32.1926599
"2011-02-02"	"IMAGINE. A BARBERSHOP & HAIR STUDIO"	"2011-02-01"	"PLL"	13	99	NA	812112	"LLC"	3841	"E"	"BROADWAY"	NA	NA	"TUCSON"	"AZ"	85716	NA	"N"	1	-110.9102091	32.2218634
"2011-02-09"	"L2 INVESTMENTS, LLC"	"2010-12-07"	"PLL"	13	99	NA	531120	"LLC"	5546	"E"	"4TH"	"ST"	"3100"	"TUCSON"	"AZ"	85711	5205770388	"N"	64	-110.8741175	32.2304536
"2011-02-09"	"ROJO CONSTRUCTION"	"2010-09-01"	"PLL"	15	99	NA	236118	NA	1639	"W"	"SAN LUIS"	NA	NA	"TUCSON"	"AZ"	85713	NA	"N"	161	-111.000411	32.200794
"2011-02-09"	"THE GUARDIAN"	"2011-02-02"	"SVL"	99	98	NA	812199	"SOL"	1557	"W"	"SAN RICARDO"	"BLVD"	NA	"TUCSON"	"AZ"	857134636	NA	"N"	7	-110.998012	32.2045249
"2011-02-09"	"ALL BRITE PAINTING"	"2011-02-02"	"PLL"	15	99	NA	238320	"SOL"	332	"E"	"PENNSYLVANIA"	"DR"	NA	"TUCSON"	"AZ"	857142726	NA	"N"	7	-110.963363	32.171088
"2011-02-09"	"KENNETH SCOTT TERRELL"	"2011-02-01"	"PLL"	17	99	NA	454111	"MAR"	701	"W"	"THURBER"	"RD"	"5"	"TUCSON"	"AZ"	85705	NA	"N"	8	-110.983706	32.273206
"2011-02-09"	"PROJECT TURNING POINT LLC"	"2011-02-02"	"SVL"	NA	NA	NA	NA	"LLC"	536	"S"	"STEPHANIE"	"LOOP"	NA	"TUCSON"	"AZ"	857453801	NA	"N"	7	-110.993543	32.214637
"2011-02-09"	"TAVA RENNEE SUERO"	"2011-02-03"	"SVL"	99	98	NA	812112	"SOL"	10097	"E"	"ESCALANTE"	"RD"	NA	"TUCSON"	"AZ"	85730	NA	"N"	6	-110.777029	32.177777
"2011-02-09"	"RUSSELL PAVING CO"	"2011-02-03"	"PLL"	15	99	NA	238990	"CRP"	0	NA	"PO BOX 17538"	NA	NA	"TUCSON"	"AZ"	857317538	NA	"N"	6	-110.9678577	32.2220434
"2011-02-09"	"PITA JUNGLE"	"2011-02-16"	"PLL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX 12901"	NA	NA	"TUCSON"	"AZ"	857322901	NA	"N"	-7	-110.9678577	32.2220434
"2011-02-09"	"LARGENT MEDIATION AND CONSULTI"	"2011-02-01"	"SVL"	NA	NA	NA	NA	"SOL"	385	"N"	"TANQUE VERDE LOOP"	"RD"	NA	"TUCSON"	"AZ"	85748	5208862594	"N"	8	-110.759417	32.2256379
"2011-02-09"	"SOUTHWEST SILHOUETTES LLC"	"2011-03-01"	"PLL"	NA	NA	NA	NA	"LLC"	8941	"E"	"TOLANI"	"PL"	NA	"TUCSON"	"AZ"	85749	9139089509	"N"	-20	-110.800988	32.276161
"2011-02-09"	"BEE N DISTRIBUTORS"	"2010-10-01"	"PLL"	15	99	NA	238210	"SOL"	4545	"S"	"MISSION"	"RD"	"#132"	"TUCSON"	"AZ"	85746	NA	"N"	131	-110.9977143	32.1711018
"2011-02-09"	"520 CYCLES LLC"	"2011-02-07"	"PLL"	17	99	NA	811490	"LLC"	444	"W"	"PRINCE"	"RD"	NA	"TUCSON"	"AZ"	85705	NA	"N"	2	-110.979397	32.272443
"2011-02-09"	"LULA B"	"2011-02-04"	"PLL"	17	99	NA	454111	"SOL"	1703	"E"	"SILVER"	"ST"	NA	"TUCSON"	"AZ"	85719	NA	"N"	5	-110.946714	32.253288
"2011-02-09"	"SEXY DOLCI"	"2011-06-01"	"PLL"	NA	NA	NA	NA	"SOL"	4521	"N"	"VIA ENTRADA"	NA	"#175"	"TUCSON"	"AZ"	85718	NA	"N"	-112	-110.9502597	32.2903464
"2011-02-09"	"PAYLESS TILE LLC"	"2011-02-01"	"PLL"	15	99	NA	238340	"LLC"	9956	"E"	"DOMENIC"	"LN"	NA	"TUCSON"	"AZ"	85730	NA	"N"	8	-110.779983	32.178938
"2011-02-09"	"SWANSON'S AUCTION HOUSE LLC"	"2011-02-01"	"PLL"	17	99	NA	453998	"LLC"	4628	"E"	"SPEEDWAY"	"BL"	NA	"TUCSON"	"AZ"	85712	NA	"N"	8	-110.8940293	32.2358305
"2011-02-09"	"YOUNG DONUT SHOP"	"2011-02-04"	"PLL"	11	99	17	722213	"SOL"	1043	"N"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	85710	NA	"N"	5	-110.8411251	32.2345333
"2011-02-09"	"COSTA RICA TOOLS AND TRAINING INC"	"2011-02-01"	"PLL"	17	99	NA	453998	"CRP"	6420	"E"	"BROADWAY"	"BL"	"A200"	"TUCSON"	"AZ"	85710	NA	"N"	8	-110.855677	32.2192279
"2011-02-09"	"DYNAMITE DESIGNS BY TNT"	"2011-02-03"	"PLL"	NA	NA	NA	NA	"UNK"	8758	"E"	"MOUNTAIN SPRING"	"DR"	NA	"TUCSON"	"AZ"	85747	5204092308	"N"	6	-110.805618	32.112401
"2011-02-09"	"FLOYDS A2Z SERVICE & REPAIR"	"2011-01-17"	"PLL"	NA	NA	NA	NA	"SOL"	3717	"S"	"CALEXICO"	"AV"	NA	"TUCSON"	"AZ"	85730	5202823116	"N"	23	-110.809172	32.178049
"2011-02-09"	"LAURA M BLACKMAN"	"2010-09-01"	"SVL"	NA	NA	NA	NA	"SOL"	2302	"E"	"SPEEDWAY"	"BL"	"211"	"TUCSON"	"AZ"	85719	NA	"N"	161	-110.9376298	32.2356467
"2011-02-09"	"SUNSET DENTAL LABORATORY"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	1655	"W"	"AJO"	"WAY"	"UNIT 24"	"TUCSON"	"AZ"	857136612	NA	"N"	39	-110.9965281	32.1745281
"2011-02-09"	"RELIABLE LANDSCAPE & HAULING LLC"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	3410	"S"	"LAKESIDE"	"PL"	NA	"TUCSON"	"AZ"	85730	NA	"N"	39	-110.823114	32.181752
"2011-02-09"	"GAMEZ JACQUELINE"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	5432	"S"	"12TH"	"AV"	NA	"TUCSON"	"AZ"	85706	NA	"N"	8	-110.978102	32.1532126
"2011-02-09"	"EL TINGON TIRE SHOP #4"	"2011-01-01"	"PLL"	17	99	NA	441320	"LLC"	519	"W"	"AJO"	"WY"	NA	"TUCSON"	"AZ"	85713	NA	"N"	39	-110.9769496	32.177368
"2011-02-09"	"LAINNA DOBOSZ CONSULTING, LLC"	"2011-01-01"	"SVL"	99	NA	NA	541611	"LLC"	8449	"E"	"3RD"	"ST"	NA	"TUCSON"	"AZ"	85710	NA	"N"	39	-110.8112706	32.2316337
"2011-02-09"	"TUCSON HOME INVENTORY SERVICE"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	201	"S"	"CAMINO SECO"	"ST"	"4105"	"TUCSON"	"AZ"	85710	5202378512	"N"	39	-110.806645	32.275001
"2011-02-09"	"FLORIAN GROUP"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"SOL"	4818	"E"	"12"	"ST"	NA	"TUCSON"	"AZ"	85711	5203278787	"N"	8	-110.889481	32.220306
"2011-02-09"	"D & J HOLDINGS LLC"	"2011-01-10"	"PLL"	NA	NA	NA	NA	"LLC"	5566	"E"	"BROADWAY"	"BL"	"100"	"TUCSON"	"AZ"	85711	5203231750	"N"	30	-110.8734607	32.2211313
"2011-02-09"	"QUICK, MITCHELL & MAISH, PLLC"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"LLC"	5055	"E"	"BROADWAY"	"BLVD"	"A200"	"TUCSON"	"AZ"	857113640	5207512729	"N"	39	-110.8842186	32.2222837
"2011-02-16"	"THE CANDY STORE"	"2011-02-08"	"PLL"	11	99	NA	722410	"LLC"	1104	"S"	"CRAYCROFT"	"RD"	NA	"TUCSON"	"AZ"	857117125	NA	"N"	8	-110.8757203	32.2081936
"2011-02-16"	"IN-OUT LANDSCAPING AND MOBILE WASH"	"2011-02-09"	"SVL"	99	98	NA	561730	"SOL"	1345	"E"	"27TH"	"ST"	NA	"TUCSON"	"AZ"	857133236	NA	"N"	7	-110.951536	32.202221
"2011-02-16"	"MILAGROS PHOTOGRAPHY STUDIO"	"2011-02-09"	"PLL"	17	99	NA	541921	"PRT"	3032	"W"	"MERMAID"	"CT"	NA	"TUCSON"	"AZ"	857461086	NA	"N"	7	-111.031205	32.15975
"2011-02-16"	"ACCOUNTING MADE SIMPLE"	"2011-02-07"	"SVL"	99	98	NA	541219	"SOL"	9420	"E"	"GOLF LINKS"	"RD"	"197"	"TUCSON"	"AZ"	85730	NA	"N"	9	-110.7919556	32.1908892
"2011-02-16"	"GRACE FRYBERGER"	"2011-03-01"	"SVL"	NA	NA	NA	NA	"SOL"	3250	"E"	"LEE"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	-13	-110.9229	32.24128
"2011-02-16"	"SIMPLE SOLUTIONS PLASTIC SURGERY PLLC"	"2011-01-01"	"PLL"	17	99	NA	621111	"LLC"	1775	"W"	"SAINT MARY'S"	"RD"	NA	"TUCSON"	"AZ"	85745	NA	"N"	46	-111.003849	32.227157
"2011-02-16"	"MORNING STAR ELECTRIC LLC"	"2010-12-01"	"PLL"	15	99	NA	238210	"LLC"	2008	"S"	"TAM O SHATNER"	"AV"	NA	"TUCSON"	"AZ"	85710	NA	"N"	77	-110.810429	32.197918
"2011-02-16"	"THE IMAGE COLLECTOR"	"2011-03-01"	"PLL"	NA	NA	NA	NA	"SOL"	2520	"E"	"ELM"	"ST"	NA	"TUCSON"	"AZ"	857163417	NA	"N"	-13	-110.934646	32.24247
"2011-02-16"	"LOS BETOS"	"2011-02-01"	"PLL"	11	99	NA	722211	"SOL"	1725	"W"	"AJO"	"WY"	"#115"	"TUCSON"	"AZ"	85713	NA	"N"	15	-111.0018273	32.1774369
"2011-02-16"	"TUCSON SEPTIC PUMPING"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	2975	"N"	"CONESTOGA"	"AVE"	NA	"TUCSON"	"AZ"	85749	NA	"N"	46	-110.752251	32.262657
"2011-02-16"	"TRUSTY TECH LLC"	"2011-02-01"	"PLL"	17	99	NA	811212	"LLC"	4401	"E"	"HOLMES"	"ST"	NA	"TUCSON"	"AZ"	857112947	NA	"N"	15	-110.898865	32.227013
"2011-02-16"	"A O BUILDERS II INC"	"2011-01-01"	"PLL"	15	99	NA	236118	"CRP"	2308	"E"	"DRACHMAN"	"ST"	NA	"TUCSON"	"AZ"	85719	NA	"N"	46	-110.93783	32.239392
"2011-02-16"	"SERENDIPITY HAIR SALON LLC"	"2011-02-10"	"PLL"	17	99	13	812112	"LLC"	3441	"S"	"NAYASA"	"AVE"	NA	"TUCSON"	"AZ"	857301918	NA	"N"	6	-110.818051	32.18079
"2011-02-16"	"ENEIDAS SCULPTED GLASS"	"2011-02-10"	"PLL"	17	99	NA	454390	"SOL"	2679	"S"	"PANTANO EDGE`"	"DR"	NA	"TUCSON"	"AZ"	85730	NA	"N"	6	-110.810488	32.190962
"2011-02-16"	"M.U.T.T. MANNERS LLC"	"2011-02-01"	"SVL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX 1133"	NA	NA	"TUCSON"	"AZ"	85641	NA	"N"	15	-110.9678577	32.2220434
"2011-02-16"	"CLEAR WATER POOL & SPA SERVICE"	"2011-02-10"	"PLL"	15	99	17	238220	"SOL"	7527	"E"	"POPLAR"	"ST"	NA	"TUCSON"	"AZ"	85730	NA	"N"	6	-110.831555	32.164692
"2011-02-16"	"HONEY DO'S HANDYMAN"	"2011-02-10"	"PLL"	15	99	NA	236118	"SOL"	8001	"E"	"ALVIN"	"RD"	NA	"TUCSON"	"AZ"	85750	NA	"N"	6	-110.821317	32.2620689
"2011-02-16"	"GRACY'S BEAUTY SALON"	"2011-03-01"	"PLL"	NA	NA	NA	NA	"SOL"	4567	"S"	"12TH"	"AVE"	"#2"	"TUCSON"	"AZ"	857142469	NA	"N"	-13	-110.9771268	32.1684048
"2011-02-16"	"DRIVEN AUTO GLASS"	"2011-02-11"	"PLL"	17	99	NA	811122	"SOL"	3013	"N"	"GERONIMO"	"AV"	NA	"TUCSON"	"AZ"	85705	NA	"N"	5	-110.9663219	32.2617718
"2011-02-16"	"DESERT HORTICULTURAL & LANDSCAPING"	"2011-02-14"	"PLL"	15	99	NA	236118	"SOL"	648	"S"	"2ND"	"AVE"	NA	"TUCSON"	"AZ"	85701	NA	"N"	2	-110.962708	32.213579
"2011-02-16"	"BERAKAH LANDSCAPING"	"2011-02-11"	"PLL"	15	99	NA	561730	"SOL"	2837	"N"	"ESTRELLA"	"AVE"	"#B"	"TUCSON"	"AZ"	857054621	NA	"N"	5	-110.970407	32.258778
"2011-02-16"	"GRANDMA AND HER WEIRD LITTLE HATS"	"2011-02-11"	"PLL"	17	99	NA	454390	"SOL"	2819	"E"	"EDISON"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	5	-110.930508	32.2488839
"2011-02-16"	"A&K TIRE SHOP"	"2011-02-12"	"PLL"	17	99	NA	441320	"SOL"	4460	"S"	"6TH"	"AVE"	NA	"TUCSON"	"AZ"	857142604	NA	"N"	4	-110.968526	32.170724
"2011-02-16"	"REGIONAL FREIGHT SPECIALIST LLC"	"2011-02-11"	"SVL"	NA	NA	NA	NA	"LLC"	2941	"SW"	"CALLE ROSALINDA"	NA	NA	"TUCSON"	"AZ"	85746	NA	"N"	5	-111.029571	32.148706
"2011-02-16"	"ZELIE K DUVAUCHELLE"	"2011-02-11"	"SVL"	NA	NA	NA	NA	"SOL"	1631	"E"	"HAMPTON"	"ST"	NA	"TUCSON"	"AZ"	857193725	5205798844	"N"	5	-110.9473998	32.2480546
"2011-02-16"	"AMERICAN FIVE STAR PLUMBING"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"CRP"	9841	"E"	"DOMENIC"	"LN"	NA	"TUCSON"	"AZ"	85730	5207210000	"N"	15	-110.782036	32.179147
"2011-02-16"	"KIRKCAKES"	"2011-01-01"	"PLL"	NA	NA	NA	NA	"JVT"	6060	"S"	"AVENDIA TALCA"	NA	NA	"TUCSON"	"AZ"	85706	5204002739	"N"	46	-110.943025	32.1421319
"2011-02-16"	"LANETT SYSTEMS"	"2011-01-11"	"PLL"	NA	NA	NA	NA	"LLC"	7739	"E"	"BROADWAY"	"BL"	"76"	"TUCSON"	"AZ"	857103941	5204375668	"N"	36	-110.8258538	32.2225171
"2011-02-16"	"OSCAR V CAMPOS MARTIAL QDT TRUST"	"2011-01-01"	"PLL"	13	99	NA	531120	"TRT"	9251	"E"	"BRADLEY"	"PL"	NA	"TUCSON"	"AZ"	85710	5202966623	"N"	46	-110.795149	32.212807
"2011-02-16"	"JUVERA'S LLC"	"2011-02-02"	"SVL"	NA	NA	NA	NA	"LLC"	4545	"S"	"MISSION"	"RD"	"spc406"	"TUCSON"	"AZ"	85746	NA	"N"	14	-111.022196	32.1057222
"2011-02-16"	"ATHENA TECHNOLOGIES, LLC"	"2011-01-01"	"SVL"	99	NA	NA	541512	"LLC"	1325	"N"	"WILMOT"	"RD"	"200"	"TUCSON"	"AZ"	85712	5205051731	"N"	46	-110.8584326	32.2389487
"2011-02-16"	"MARIA E GREEN"	"2011-02-18"	"SVL"	NA	NA	NA	NA	"SOL"	2500	"N"	"ROSEMONT"	"BL"	NA	"TUCSON"	"AZ"	85712	NA	"N"	-2	-110.8838032	32.2533754
"2011-02-16"	"ASIAN EYEBROW THREADING LLC"	"2011-02-14"	"SVL"	NA	NA	NA	NA	NA	1209	"W"	"IRVINGTON"	"RD"	"#130"	"TUCSON"	"AZ"	85746	NA	"N"	2	-110.990093	32.1625411
"2011-02-16"	"BRADFORD KENNEDY EVENTS AND MARKETING LL"	"2011-02-15"	"PLL"	10	99	17	541613	"LLC"	2200	"E"	"RIVER"	"RD"	"STE 120"	"TUCSON"	"AZ"	857186578	NA	"N"	1	-110.9388481	32.2862617
"2011-02-16"	"A-AMPHI TV SERVICE"	"2011-02-01"	"PLL"	17	99	NA	811211	"LLC"	3458	"N"	"1ST"	"AV"	NA	"TUCSON"	"AZ"	85719	NA	"N"	15	-110.960723	32.269975
"2011-02-16"	"BENNY'S HAULING"	"2011-02-14"	"SVL"	NA	NA	NA	NA	"SOL"	308	"E"	"CALLE ARIZONA"	NA	NA	"TUCSON"	"AZ"	85705	NA	"N"	2	-110.967133	32.281154
"2011-02-16"	"BOSSED UP ENT & P.A."	"2011-01-03"	"PLL"	17	99	NA	512220	"LLC"	712	"N"	"BEDFORD"	"DR"	NA	"TUCSON"	"AZ"	85710	NA	"N"	44	-110.803233	32.229915
"2011-02-16"	"BEVEL BUTTERFLY COMPANY"	"2011-01-01"	"PLL"	17	99	NA	711510	"SOL"	530	"N"	"STONE"	"AV"	NA	"TUCSON"	"AZ"	85705	NA	"N"	46	-110.97132	32.2283169
"2011-02-16"	"GENE KELLY'S MOBILE RV REPAIR"	"2011-01-01"	"PLL"	17	99	NA	811198	"PRT"	1420	"W"	"PANAMA"	"LN"	NA	"TUCSON"	"AZ"	85705	5209068435	"N"	46	-110.9959312	32.265801
"2011-02-16"	"SAN FRANCISCO ONE LLC"	"2011-01-03"	"PLL"	NA	NA	NA	NA	"LLC"	4746	"E"	"SAN FRANCISCO"	"BL"	NA	"TUCSON"	"AZ"	85712	5203252306	"N"	44	-110.891359	32.259104
"2011-02-16"	"JAVIER DELGADO"	"2011-02-28"	"PLL"	NA	NA	NA	NA	"SOL"	5650	"S"	"PARK"	"AV"	"2126"	"TUCSON"	"AZ"	85706	5203904711	"N"	-12	-110.9571853	32.1497734
"2011-02-16"	"DESAM, LLC"	"2011-02-01"	"PLL"	NA	NA	NA	NA	"LLC"	1627	"N"	"SWAN"	"RD"	"125"	"TUCSON"	"AZ"	85712	5207330004	"N"	15	-110.894196	32.242457
"2011-02-16"	"DJ/EP"	"2011-01-01"	"PLL"	NA	NA	NA	NA	"OTH"	145	"S"	"6TH AVENUE"	NA	NA	"TUCSON"	"AZ"	857012007	5209049613	"N"	46	-110.968175	32.220127
"2011-02-23"	"GEE VICTOR & DORA LIVING TRUST"	"2011-01-01"	"PLL"	13	99	NA	999999	"TRT"	4350	"N"	"LALINDA RAMA"	NA	NA	"TUCSON"	"AZ"	85718	NA	"N"	53	-110.891649	32.286319
"2011-02-23"	"GREEN COMFORT HEAT & A/C LLC"	"2011-02-01"	"PLL"	15	99	NA	811412	"LLC"	931	"W"	"ESTRADA"	"ST"	NA	"TUCSON"	"AZ"	85745	NA	"N"	22	-110.988414	32.225535
"2011-02-23"	"GET RITE LANDSCAPE& MAINT"	"2011-02-16"	"SVL"	NA	NA	NA	NA	"SOL"	6625	"E"	"GOLF LINKS"	"RD"	NA	"TUCSON"	"AZ"	85713	NA	"N"	7	-110.9097088	32.1926041
"2011-02-23"	"MARIA L ACEDO"	"2011-02-16"	"SVL"	99	98	NA	561720	"SOL"	241	"W"	"HATFIELD"	"ST"	NA	"TUCSON"	"AZ"	85706	NA	"N"	7	-110.972226	32.136924
"2011-02-23"	"REVIV3 GREEN CLEANING LLC"	"2011-02-15"	"SVL"	NA	NA	NA	NA	"LLC"	1111	"E"	"HEDRICK"	"DR"	"#2"	"TUCSON"	"AZ"	857192627	NA	"N"	8	-110.9547874	32.2630809
"2011-02-23"	"FRESH CUTS LANDSCAPING"	"2011-02-16"	"PLL"	15	99	NA	561730	"SOL"	3201	"E"	"SENECA"	"ST"	"144"	"TUCSON"	"AZ"	85716	NA	"N"	7	-110.9246646	32.2474546
"2011-02-23"	"GG'S MOBILE CAR WASH & DETAILING"	"2011-03-01"	"SVL"	NA	NA	NA	NA	"SOL"	9789	"E"	"BURNETT"	"ST"	NA	"TUCSON"	"AZ"	85730	NA	"N"	-6	-110.78359	32.180746
"2011-02-23"	"OPALOS ROMERO, INC"	"2010-09-01"	"PLL"	17	99	NA	423940	"CRP"	400	"N"	"4TH"	"AV"	NA	"TUCSON"	"AZ"	85705	NA	"N"	175	-110.965565	32.2264327
"2011-02-23"	"LA CORUA DIGITAL DESIGN"	"2011-01-01"	"SVL"	NA	NA	NA	NA	"SOL"	3543	"E"	"LEE"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	53	-110.916896	32.241846
"2011-02-23"	"PIMIENTA MEDICAL DIAGNOSTICS CLINIC, PLC"	"2011-01-18"	"SVL"	99	NA	NA	621111	"LLC"	2330	"N"	"ROSEMONT"	"BL"	"B"	"TUCSON"	"AZ"	85712	5203232073	"N"	36	-110.8836091	32.2495539
"2011-02-23"	"ALEX'S JUMPING CASTLE"	"2011-02-16"	"PLL"	14	99	NA	532292	"SOL"	4557	"E"	"17TH"	"ST"	NA	"TUCSON"	"AZ"	85711	NA	"N"	7	-110.894682	32.213957
"2011-02-23"	"EYE CONSULTANTS LLC"	"2011-01-01"	"PLL"	13	99	NA	531120	"LLC"	6422	"E"	"SPEEDWAY"	"BL"	"100"	"TUCSON"	"AZ"	857101951	5203259400	"N"	53	-110.855041	32.235059
"2011-02-23"	"UNIQUE ADDICTIONS MOBILE NAIL"	"2011-02-15"	"SVL"	99	98	NA	812113	"SOL"	9051	"E"	"SENECA"	"ST"	NA	"TUCSON"	"AZ"	85715	5203601198	"N"	8	-110.799324	32.246215
"2011-02-23"	"PRETTY QUICK"	"2011-02-21"	"SVL"	99	98	NA	561720	"UNK"	6821	"E"	"STELLA"	"RD"	NA	"TUCSON"	"AZ"	85730	5202039390	"N"	2	-110.846416	32.184952
"2011-02-23"	"BLACK SWAN DESIGN"	"2011-02-10"	"PLL"	17	99	NA	541410	"SOL"	2211	"N"	"CONESTOGA"	"AVE"	NA	"TUCSON"	"AZ"	857499749	NA	"N"	13	-110.747073	32.2475639
"2011-02-23"	"SON THERAPUTIC TOUCH"	"2011-02-17"	"SVL"	NA	NA	NA	NA	"SOL"	10118	"E"	"DESERT GORGE"	"DR"	NA	"TUCSON"	"AZ"	85747	NA	"N"	6	-110.776555	32.0925
"2011-02-23"	"ALVARADO  FRANCISCA"	"2011-02-24"	"PLL"	NA	NA	NA	NA	NA	1360	"E"	"BILBY"	"RD"	"14"	"TUCSON"	"AZ"	85706	NA	"N"	-1	-110.9510149	32.140822
"2011-02-23"	"THE LEARNING LAB"	"2008-08-27"	"SVL"	NA	NA	NA	NA	"LLC"	1670	"N"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	85715	NA	"N"	910	-110.8434422	32.2425792
"2011-02-23"	"SANTIAGO DRYWALL"	"2011-02-17"	"PLL"	15	99	NA	238310	"SOL"	1490	"S"	"AMERICAN DREAM"	"PL"	NA	"TUCSON"	"AZ"	85713	NA	"N"	6	-110.954354	32.2034499
"2011-02-23"	"THE PROJECT"	"2010-12-01"	"PLL"	17	99	NA	337110	"SOL"	5140	"E"	"CALLE LAS LILAS"	NA	NA	"TUCSON"	"AZ"	85711	NA	"N"	84	-110.882863	32.215648
